image,sender_id,label,kids
03a59318-7ada-46a4-910f-da7cf4e2713b,181,Shirt,False
054d2a0c-b294-4bc5-a80a-3ce7509cb51c,267,Body,True
fc0bd575-1a93-4a8b-aaae-84a90ee01cce,267,Body,True
718f71d8-3ff4-462c-8348-e35c5439e9bb,48,Polo,False
e4c3516f-4480-4e30-919d-dc735243f923,181,Hoodie,False
c171c43f-3a6d-4a5c-9aaa-fbed10502350,8,T-Shirt,False
e68d769d-dad8-4d26-b940-2c3253d0b072,291,T-Shirt,False
8d19dfbe-1d4a-4e4e-b4be-da8aae7bda45,260,T-Shirt,False
0eb7bab9-e735-416f-a4cf-74535a7563fe,260,Shirt,False
d6d72696-29b1-4dd7-955a-8c99498842ca,322,T-Shirt,False
8fe33c5f-218a-41f0-9ccb-7f8898b58c63,260,T-Shirt,False
414cf5c9-f0eb-4f7e-a20a-7ef77ef2e06f,267,Longsleeve,False
bf8654c3-da26-4b26-bfed-9682675ab8b6,228,T-Shirt,False
c1fe04e9-f2b4-4da8-a3cd-e11106c1a4cc,262,Shorts,False
4bc5985c-fb6e-4ebf-83ad-2bf16f79ece0,322,Hoodie,False
8af41bb9-0a8c-41bd-87b9-66c11812929a,54,T-Shirt,False
06a5caaa-f9db-45a1-9bc1-e3e1c525a216,291,T-Shirt,False
81ca48c2-cf88-4791-9eb3-ed0fe53f805a,126,Hat,False
186eb9e1-79fa-4aba-97c8-f2da0e6a2413,291,Longsleeve,False
babf31fc-abbe-42d2-9e78-794e8052949e,260,Dress,False
8ab0ea35-7d92-4eb3-9271-793931b65f37,181,Blazer,False
249788eb-c7d1-470e-8872-196e9010db7b,48,Shorts,False
226e8676-f121-4601-a544-a204fc0541c2,8,Longsleeve,False
d56b676e-1f28-4c56-96d6-070237e2a43f,181,Hat,False
89b42f12-419a-423f-99af-4eac74113d06,61,T-Shirt,True
be08b4a1-37cb-46c0-8287-b1d59c0b6aa6,179,Pants,False
8f865a22-2ee6-4497-8231-f88da469d701,181,Shorts,False
2beabf58-5224-41ea-80d7-bd9b0cb3cac6,181,Shorts,False
94287d7c-aa4c-4dc3-b728-0a239badefb7,291,Shirt,False
ac433ea3-8c45-4ca3-9a90-32eb4b7438a7,291,T-Shirt,False
fcd12553-82a2-4235-9695-438e001a531e,181,Shirt,False
162e3320-b612-47c0-a521-88e916c5c8fd,48,T-Shirt,False
c187a68a-1eb2-416e-ad52-52012ec90122,181,Not sure,False
372787ed-7a3c-42b5-87b9-91c28567eb72,181,Shorts,False
adff637c-852f-467c-b781-0934d6258b7c,260,Not sure,False
06c96380-f7bc-46ca-a3fc-9288181f1f69,197,Longsleeve,False
9e4d4f1b-70f1-4063-84f5-a04afcedcd5d,50,Pants,False
509dd80f-1a59-450d-acde-81e57780859e,197,Polo,False
2adfd297-5e23-449b-bb28-b35a361b4645,50,Pants,False
a2d24a18-4de5-4e51-8405-deeac86f86da,267,Pants,True
ed2917b0-98b7-444f-b91e-9cc35d544af2,181,Longsleeve,False
78028e0e-6caf-4a40-a313-e9244facd689,260,Shirt,False
6afd5c40-28fd-4673-b87e-dd03e9411979,181,Shorts,False
6cd3167b-27a1-4dc8-b929-0582a78dab19,260,Undershirt,False
f30ba8bd-dbb8-4670-8d1b-fd13f0972296,291,Pants,False
f87a55fb-2d0b-402b-b674-7c00a9aa4cd9,260,Longsleeve,False
5638d782-4a13-49be-9318-77c40aab7a3c,181,Pants,False
554316b9-05a9-4d28-9b5d-2455e78f82b8,181,Pants,False
1f0f0d60-7a02-46e9-b875-e206c1d8995b,61,Shorts,False
041cea74-d96a-45ff-a8e2-d311ee0f21d8,181,Pants,False
0e2b92c8-c89b-43f9-9364-a5316cb164fc,260,T-Shirt,False
28f642a1-d171-4af0-8bcf-4bce9a2ff55c,291,Shirt,False
c86c96f6-8f7c-4909-997a-69162ebfd242,48,Undershirt,False
23734b82-ce10-4d5a-819d-aaa3bad90982,41,Longsleeve,False
ff80eb06-1a97-4a64-8f99-fda498c3ce83,8,Blazer,False
cddf9d3b-d75c-4915-9710-85d497a76476,8,Pants,False
8519abcb-e9e7-44ba-812f-81ece738126f,291,Shirt,False
487a1586-b8bc-45e7-9af1-9f4fcec9c181,260,T-Shirt,False
20d1b1f1-d416-439f-bedf-2eb453c6f0be,267,Body,True
d073241f-b863-4f87-9aeb-c4c99317fc70,48,T-Shirt,False
96f5353a-dec4-40c8-a8de-45793ee98bea,291,Pants,False
b1caeb6f-8fdd-4415-a75b-4d8d2d895561,50,T-Shirt,False
c3bd5d6b-62fd-4be0-90c1-ab1a3a23c116,262,Longsleeve,False
03c6360d-734d-435b-92a8-6788b7b32d78,262,Blazer,False
1015f2a4-265d-4d43-b697-17c5735cf46d,50,Pants,False
0cb3a527-be77-4ba9-9430-c097a45d4db5,181,Outwear,False
c9ae97dd-eeb4-4ada-b7e2-b2728cf5758f,262,Pants,False
9618ffb2-9d35-4455-8d9b-d47efdd1fb06,45,Longsleeve,False
59d4d94f-5a3e-4432-9f28-b2bf3d4db3b6,50,T-Shirt,False
d581491b-bc59-48a2-9849-21ede8213e45,181,Blazer,False
4ab46ac8-9031-4a33-8930-c6fdaafb420b,260,T-Shirt,False
45d99d85-955a-4fc3-bbb8-4429e40a3233,291,Pants,False
bdc87406-2e14-4e6f-897e-1b08f843b533,322,T-Shirt,False
160c2e1c-48d5-4e31-8155-83152e2ad649,41,Dress,False
2c042b2c-a3cf-42e2-bb29-5e6dbd408647,181,Shirt,False
dc9466c6-abd0-4df7-85ac-206cf8c54f74,260,Shorts,False
e60aa7a9-fb9f-479e-9d9e-59aae4aae093,260,Shirt,False
da1eb101-497b-488e-9c23-9bb47bb7bf94,181,T-Shirt,False
235230d6-8a23-4981-bc43-5e62c0570f44,45,Shirt,False
1d0b7c61-dbeb-4830-9012-fc6034d92d22,181,Blazer,False
bfebe88b-33b9-44d0-851e-599f35a2ddd9,262,Shirt,False
4bfffb22-1c26-4d36-9213-30edd93b0899,181,Not sure,False
d02b55fd-7a92-4e48-a16c-5d9717ec44c0,267,Top,False
111622d7-2852-4162-a972-3ddc2c01b4e6,45,Shirt,False
38bf9790-f653-453b-96b4-72a298413eb7,8,Longsleeve,False
c80b34be-95f3-4e04-8518-40af58d9f9b1,48,T-Shirt,False
4cdf0860-1969-43db-9d4e-b255158c8fa0,45,Pants,False
a8e7055a-d23a-4c78-a2c4-2859c33d3bb7,61,T-Shirt,False
44b0c5e7-5174-421b-959c-720483509d5e,135,Longsleeve,False
ddfd02ed-5717-4dfa-a7d6-277dbaec7f7d,262,Dress,False
e4a2665e-3479-4890-aec0-fd531c555c97,8,Longsleeve,False
adedc214-9532-4157-922c-b4bedf895c07,61,Undershirt,True
daa36873-3c1b-46a8-92a8-aa134c8e474f,8,Pants,False
d12dea46-234b-4704-a3a6-f7f8a9d8dca1,181,Pants,False
001068a8-86c3-4029-a9d9-1e27015e7e64,48,Polo,False
8f630d7e-0df3-40f4-a40c-41f6386b68c9,260,Dress,False
0142c777-baf8-4500-add9-6641b95b90ec,260,Longsleeve,False
1322a86d-a299-4bca-8da2-25120910079a,45,Longsleeve,False
a85064d6-0f5d-4fce-9e3a-d1b5902c6098,181,Shirt,False
4e3ea56c-e4e4-4ac4-9981-3491f62a7815,54,Longsleeve,False
a8fbce59-ff02-4109-b9d3-51bbc87399ec,54,T-Shirt,False
d9024c75-93f8-4b22-aeff-f7966d924c57,181,Hat,False
f3ca5280-6e74-44c6-ad14-f04ca1aee182,37,Pants,False
fd3361c0-a56f-46db-9012-6ee55840447b,260,T-Shirt,False
082b5872-8835-4ac6-8606-392fc24ca3c7,291,Not sure,False
ec2c79a8-662c-4081-a9ab-fdce6e49b730,181,Longsleeve,False
f13cd156-4221-41da-b606-21445ca4c246,8,Outwear,False
c777dda3-609e-42bb-b873-5f17a5e371ad,37,Pants,False
31547719-bfd1-404d-bc3f-d341489be26d,361,Shirt,False
14b030c6-7721-42c3-acdf-a4b2f9fad919,45,Longsleeve,False
f6f0b6a5-5053-44d2-8fa4-241719f97237,267,Body,True
a5fa97cf-e45e-4a14-a001-93276576a58d,160,Shorts,False
25e08a95-36c5-4671-a9e1-a7891b750523,352,Dress,True
44b5af79-376f-4501-b1ef-e39ebca2a0b7,181,Outwear,False
b94b8ac0-6119-4850-a688-8b59e8bc0ec3,260,Shirt,False
dec324bf-c2ff-4c7b-8d5a-96f17be58eb8,260,T-Shirt,False
a4b37319-930b-4f46-bed6-bd108153ef0d,8,T-Shirt,False
8e06cd75-f99a-4df0-a148-64cb36b4ba51,267,Dress,False
f7ec7363-f6d2-4f6e-b99c-7f1656e49eef,352,Dress,True
3a57e723-774f-46fd-a94f-97f011b7afeb,48,T-Shirt,False
0976f46d-d278-4f99-9929-418e60d42d3d,181,Shirt,False
b15f709d-f361-4dc0-a164-7dbcdf758a54,262,Pants,False
0c42c400-2c26-471f-93a9-40d00df87e6c,260,T-Shirt,False
2ade25ae-89ae-4ba7-9bd7-761c55850e97,41,Pants,False
8b6ecf4d-e0ec-4887-a539-9a98a2c833fd,181,Outwear,False
cf9072bb-2f02-4269-96a8-bfb1e41958e0,48,Shirt,False
6a88ed88-4090-4874-92d7-fdc534b6df9f,50,Pants,False
d6e3ef75-dc58-453a-9fc5-af67aa90454d,260,T-Shirt,False
f9870e0c-7906-4c63-87fe-fc12b8cd8d38,262,Hoodie,False
f35f7caa-348c-45fd-9579-406230070e11,181,Blazer,False
3861b881-90d1-446d-ad1a-8b93e96dc935,48,T-Shirt,False
f061dc7c-8582-4234-b0b6-bb2bc20d6e43,181,Outwear,False
fcb9e84b-a040-4871-891e-8c43ed40bc25,181,Outwear,False
9021c755-199f-448b-88d5-55e5e5790dd1,267,Longsleeve,True
92234206-9018-416d-b558-b96ce85bf4ff,8,Pants,False
626ea40f-13c8-464a-aa44-eb9b9c1ef5c9,50,T-Shirt,False
0a69bc16-6adc-4563-8aa1-958c32f66524,262,Shorts,False
ec57ef81-f09d-423d-ab18-5fc08803737b,260,T-Shirt,False
46e4c390-2154-4f6f-8c6f-e7805564d929,41,Skirt,False
1a313444-17de-43ff-8a75-d02a81edbef4,291,Polo,False
6a6f9545-c2bd-4c2f-aaf0-3e480ad120f1,48,Not sure,False
c5dddc11-a607-4784-b8d2-c30ecdad5be3,127,T-Shirt,False
714345fc-3ee9-4781-adcd-f6e7204ba588,262,Polo,False
e44b1445-0f43-4387-a8d6-e9c2d46de5ec,48,T-Shirt,False
b9e6ff63-efb5-483c-8243-d0853e1b9688,8,Dress,False
c7ef3028-67fd-4c06-8f5b-265be89c554d,45,Outwear,False
a00ec63e-b4b3-4d55-a3d3-7ff895b821d1,41,Longsleeve,False
29a50158-569c-4597-ab58-184fa0256c51,48,Skirt,False
ea4fad11-8486-4ecc-b62a-9edebab31001,48,Dress,False
6ccb3f12-7087-4303-a522-3a76d3db8ce6,267,Dress,False
300963e8-f469-471c-a7dd-9eed99ddad4f,181,Pants,False
9cb9ae19-00e1-4423-a940-a65200940627,181,Pants,False
5a360f9d-b9fb-4a25-a369-75d7ac7c011f,267,Body,True
d50950b2-3468-4b95-9076-80fbece06f1a,352,Shorts,True
af7796ed-3962-4494-bb0e-537e28304544,181,T-Shirt,False
3395d7f5-fe79-448e-abec-fb6879feeddf,260,Outwear,False
d4ad2ed2-92c7-4dd9-8a3a-c641a1c90f5a,181,Pants,False
8a7c9d42-e734-4811-8775-dc0734fa14d1,45,Pants,False
618876ca-630c-4eb4-98ca-07c60124ef54,260,Dress,False
45d15d0c-2e2a-4cc0-99a4-f6bc2066c572,260,Not sure,False
c67fe1be-51c6-44d6-afed-42d411f75427,284,T-Shirt,False
9a87b9e5-ac39-4b3a-b550-ac2d5c38b2d6,61,Pants,False
ee6d6295-6321-4e3b-a934-386976b94c83,8,Top,False
89728778-d8b4-4c0a-a408-6a953cdf6e34,45,Longsleeve,False
097abdb7-f064-4cb6-b2e9-3c0b8dc1646d,8,Not sure,False
544332ea-24e3-430d-83e4-870e427bca95,260,T-Shirt,False
29864eb0-52f8-4fcd-ae49-378cee812d79,181,Blazer,False
46d65d04-97a1-4bf3-bc3e-67c835a86fbe,322,Longsleeve,False
ded0c4cd-d106-4e54-a61f-c08da89d9a8d,48,Longsleeve,False
387d935f-a648-4d15-9aca-ae74c1e7b2a5,262,Longsleeve,False
ec4bc8b1-140d-4a9e-bfde-78f5710023ce,181,Pants,False
a9fe576c-a408-4b3f-80de-d9cb04d36360,260,Shirt,False
8eb3e51e-df75-43a5-be62-08e635a20edc,48,T-Shirt,False
4e1b78ba-f25e-49f7-b9f9-03c8cefaea66,61,Shorts,False
5e07f77d-8060-4613-978d-add0a20973cb,48,Longsleeve,False
6b519a8a-4755-455f-adc7-8b9f10286636,181,Outwear,False
0cab4de0-5818-4680-a00a-35dbc6e95525,45,Polo,False
85dd32b5-b370-4547-9677-4e3c1e2ac477,37,Hoodie,False
08973288-3d8b-4c07-9f2d-ce1392da54be,181,Pants,False
9f9ea5fe-6acb-4f44-a803-53678621a6c2,335,Pants,False
6505e289-1236-4675-8430-ebcc52fe4ca6,8,Shorts,False
3c9c2f96-3e55-4c75-9a21-bbbc6c7d96e7,181,Longsleeve,False
9481b974-5fef-4f96-acc8-8b6c8b0416bb,181,Hat,False
7d5a20ff-6431-404e-9870-78140166cf7a,262,Shoes,False
f8aade97-3b1f-43d1-becb-9f12483fcc28,181,Dress,False
88cdf53a-32a1-4993-99be-bac046165a2e,291,Pants,False
22030647-b66d-40d1-81c5-4b7bf2b865bc,322,Polo,False
b1fc61c2-8686-41a0-9ffc-b68ea8e4f1cd,8,Longsleeve,False
b260a066-57fc-4546-8a5a-c6ebb29ef6d1,45,Longsleeve,True
16356499-195f-453c-907a-595872f78f06,262,Hoodie,False
7e30b281-c813-4d6a-9635-bb26a5e64891,45,Blazer,False
f5ee2e83-56f7-4e2f-8c55-f13eaa37b37e,37,T-Shirt,False
75b7e88f-093d-453a-9238-a91e18ef80f5,291,Shoes,False
d7163666-0cc4-4bf8-b13a-04dee9a2a4f5,260,T-Shirt,False
c866397d-ab4d-4723-87bc-ec72561034af,181,Dress,False
b58fa44e-999a-4377-baff-90de8d61992a,135,Pants,False
66065682-525c-4c5b-91d6-779909391cb9,61,Pants,True
83cab907-b103-4c0f-92bb-dbe5b28bd7c5,322,Pants,False
d09d4a13-040d-4a49-94da-7c1dcfa381b9,181,Shorts,False
273e292f-4028-4ec0-b69f-2a6e50bd13f6,48,T-Shirt,False
22d78476-595a-412d-861e-880264696556,37,Skirt,False
120db955-d975-4be6-b2d8-b09ab17e7b7c,8,Longsleeve,False
82dee9a8-a859-45b4-8214-16e10b615b17,8,Hoodie,False
31e17c0d-a51c-4885-91fd-07f5f04a0353,352,Longsleeve,True
d10acc75-b240-4e72-822e-7f1279ed7caa,322,Shoes,False
a6148a14-17de-4692-849c-c514540a7cef,8,Blazer,False
158da473-03c6-4a14-ab32-e6f65c9f56fa,291,T-Shirt,False
3e3c9f0a-cc69-4618-9724-7dc02545082e,181,Blazer,False
1fae808a-2c24-4790-8514-fd39e1a67219,322,Longsleeve,False
2b8f8ba1-9264-4eeb-bdf5-0a141490db17,291,T-Shirt,False
69c9f814-934a-47b7-a3d5-d107401207ff,291,Pants,False
102a92cc-2886-4265-90ac-30d00173435b,126,Pants,True
4e087288-681e-4722-b9e5-929033c5d23e,181,Pants,False
758657f8-11c9-4259-bc9d-82e573c05bb3,181,Longsleeve,True
c3d6a065-b1e3-43cd-b0fe-a8004deeb2be,322,Hoodie,False
5f046ec9-4a0c-4c31-a80a-8f71f494d295,181,T-Shirt,False
be545b93-c60d-4be6-ae3a-64efd37b7fee,260,Dress,False
61b46868-8e25-476a-b8ce-74efe4495963,260,Hoodie,False
094ec540-c079-45ed-a685-479e9f617168,267,Not sure,False
047b4988-aeb2-423b-8a2e-163477a6cae2,181,Hat,False
5054fa1f-7153-47e1-a1cd-ecfa3c52cece,45,Polo,False
abaf68d7-ed86-4bff-9154-fc39933f7af1,260,Shirt,False
51d78d4d-daf5-46ec-be98-bded5ed36b11,50,T-Shirt,False
7b829bc4-fe3f-4fc8-980f-1a3958a4cbe6,8,Not sure,False
2a829e2e-44e8-4ec0-bd62-3664baea1fa0,41,T-Shirt,False
ee4d62e7-6dbc-4131-a394-c199fa564250,8,Outwear,False
7227a650-a036-485a-80ea-58aac1c5500f,45,Shorts,False
6c2dc101-fc49-4146-9564-ed71b0b17932,260,T-Shirt,False
8e9d465f-329c-4004-9532-d642696bcc91,322,Longsleeve,False
530c78c5-4fda-4abe-9f01-8d329524ab4f,322,Shoes,False
58e81b94-b56b-4cab-85aa-c5990a81c249,322,Pants,False
fa0fc8d4-18c7-46ee-87f4-ddc70fb050eb,8,Longsleeve,False
03b5fa92-c65d-4b45-820b-967e85f41ee2,181,Pants,False
3a55a101-9ff9-4fd3-945b-5c7d1ad67653,322,T-Shirt,False
d7ed1d64-2c65-427f-9ae4-eb4aaa3e2389,260,Undershirt,False
cdade857-75fd-4313-bb17-a1facc206b7f,48,Other,False
f5841c92-32d7-4419-8dbd-8eb7a6343b91,267,Not sure,False
49abde14-a13d-4b18-8772-5567fc9f7ff8,322,Shirt,False
7274c3e4-817d-4667-96db-4b79ffddb3fd,181,Longsleeve,False
8dd4871d-7522-4152-b837-cffb5f2cc261,8,Outwear,False
a9cd6ecb-525c-478b-9cd9-d3bda76c51d8,48,Shirt,False
42a11cd4-2bb3-4db6-9bd3-baeac481b92d,291,Pants,False
2f8687c7-bdbf-449f-8528-639040681663,284,Skirt,False
639705b1-9d37-4a12-bfe8-d9588a9204b4,262,Shorts,False
0814ab03-e394-403a-9718-5ee0ee19f150,61,Longsleeve,False
a7a0839b-a26b-4cc8-9f75-79b7bf487108,50,T-Shirt,True
dec0cfa4-99d2-440e-9cf2-1f254d9042ac,126,Shoes,False
fb3f29fb-ae30-41a5-84cd-c1e3ccad0307,260,T-Shirt,False
8b4eefe8-756b-4764-b790-4dc148b49eaf,322,Longsleeve,False
d0526ba8-6e57-45c1-95e8-d542f87d99f6,260,Longsleeve,False
d039bfd4-d924-4d83-9d8a-b15595e0080a,181,Outwear,False
12fdd808-d883-4428-9df0-c16e91cca103,50,T-Shirt,False
7f82b581-a031-438f-9afc-7a0f111e8ca8,260,T-Shirt,False
fb772862-aea8-41df-85a1-e57eb72d61c1,48,Blazer,False
9563f5ad-1243-408a-b8de-c9773232fe4b,181,Not sure,False
bbfb64cc-f0f9-470e-8b5a-eece4d4438fe,291,Pants,False
0e684087-83bf-4153-90f4-6f7ba6f25338,181,Pants,False
b8408eca-5f15-4351-830e-5a9f4ec6f526,322,Pants,False
12dbb725-c49d-4993-ac78-c16cfe33dc9c,260,Shirt,False
ff0535f7-c9f4-47f7-8aae-373aa3e09f04,181,Shirt,False
97dc40b9-26ce-4607-a7c6-8177f36324f1,181,Pants,False
8361e496-70e5-4499-afce-d01848b1d5e8,37,Skirt,False
f0883a37-c8a5-4862-bfab-73f61cec0a04,181,Shirt,False
5309ce8a-f957-4618-8605-31d9382b515e,181,Pants,False
cecbeae6-22ba-4563-9477-829e04f523ee,260,T-Shirt,False
baf70158-25de-4d08-9981-e7c160fa87ad,181,Hat,False
535730d9-abf0-428f-8f2f-b0c10591b657,8,Dress,False
e3c6d5c9-3258-4aaa-992f-eef756c5fe20,181,Pants,False
dde58bb3-f90a-4830-84e1-6d27fe3c16bc,41,Pants,False
164900f8-4d29-454b-97ba-5d7d22f5cfe2,260,T-Shirt,False
98c4b023-ed56-4397-93fe-c6f99d9d4c31,291,Polo,False
d6e39d70-db1e-45b3-9ece-c231fa94c50e,361,Longsleeve,False
ca90c3ef-dfdb-4319-81cc-f76eff35ae3d,48,Pants,False
e8098af2-182e-4e70-a3a5-254929bd41b7,352,Body,True
8ec70fdb-7ae0-400d-bfc6-ef2ce57f05fa,127,Pants,False
5a8598c8-3756-4bb7-8e22-4bdefe86c18d,135,Dress,False
80ac84e6-73cb-4c4f-95e1-3bbbc59fcee9,361,T-Shirt,False
ac5bb666-2aa9-4f10-b94a-7df35c75ecd0,322,Longsleeve,False
ce02970e-c19b-42a4-ab4c-b868af097412,181,Longsleeve,False
a04c4d5b-cfca-4f3f-8db7-a2c6f07bd6ec,260,Shirt,False
b2d4500e-92cb-4474-9e76-8a8cb6e36012,260,T-Shirt,False
93b4efc3-7c1b-4b4d-898f-a10106e39a67,48,Hoodie,False
e6471480-4f8e-4b53-ae92-9bab2e477571,41,Not sure,False
6d4c7fde-4457-49bf-b3b6-7af0fd9f137b,48,T-Shirt,False
396bd268-2b09-4412-a3c7-323b57cbf610,48,Dress,False
28f849c5-36f2-4f23-9f0f-7fbdd3e93d61,260,Longsleeve,False
d52dac36-f287-4d41-bd6f-fdae73876fbb,48,T-Shirt,False
2e688422-7be9-415a-94e6-488065873b40,181,Longsleeve,False
10053308-100b-4249-a638-ec23b4df4138,48,T-Shirt,False
564c6971-c2e9-45d0-8665-731edb13ce74,50,T-Shirt,False
21531a69-d7f0-4d77-a2d9-a4269652344e,181,Hoodie,False
1ab8de40-39ef-4528-8186-cdb9bfaab2bc,48,T-Shirt,False
1489ce74-727c-4f0e-b105-ffd2781393e5,45,Polo,False
f04703db-d5dd-4e71-9c48-9d6c20b90545,181,Not sure,False
9760ea86-277b-4291-be10-03141e3b1ecb,267,Pants,True
66a576d7-056c-49e4-b2c7-5ed8bb9c9267,8,T-Shirt,False
66085e89-f395-4a3d-b6bc-b254154b7418,50,T-Shirt,False
58ae6a4e-9336-4f0f-b537-bc56f9cdda7e,267,Outwear,True
90dfc5eb-a1d5-4cd9-a4ad-c3744461f01a,291,Pants,False
7b38dcfb-b25d-431b-8be6-4aa88b0a2325,41,Longsleeve,False
5f0834b9-d1b6-487f-b463-6c74b1db17ba,45,Hoodie,True
b564457f-34d2-4977-81b4-7b0a335eee0c,48,Undershirt,False
35e0d6b8-da0c-4ce8-b2d6-6117d02e9549,61,Shorts,False
1a35c834-092c-4777-947f-566372c0221d,181,Blazer,False
abb79e51-7729-4e23-acfe-060261711e18,260,T-Shirt,False
6cafa4cb-234a-4f34-bd45-312ed2fc9d9b,48,Blouse,False
74be6d25-8e2d-4189-ab13-725af704fe41,181,Pants,False
4ac3d6f0-a7e6-4197-899f-d3a65ae1ba7d,37,Hat,False
3b258cc6-5d19-4fa2-b419-eae5e2afec70,8,T-Shirt,False
670e668a-2f7e-4a66-b93e-72c0e1c6cbd2,181,Shorts,False
53c2539d-a472-4a71-88d8-6c0aaf0fe1eb,160,Pants,False
d4b0b957-5632-4df1-aba6-e562e2a84687,322,Other,False
1a08f33a-2ff4-4fb8-920b-8ff514bcdda8,181,Pants,False
593a08cf-2594-4704-8ca9-1c35cfb7a1ca,262,Shirt,False
b2c32748-98d1-4c3b-a0c3-5cd9edefe0c7,352,Undershirt,True
c4fb57e1-2d71-495e-881f-e85a7b40a0d9,260,Shirt,False
caf38b0d-4457-4498-8203-ec4be7251f5d,300,T-Shirt,False
66f92907-61c5-45b7-9d39-50ce95af019f,181,Shorts,False
f1f2c7fd-c9ad-42cf-94a9-b6b1312ed678,181,Longsleeve,False
844083b8-2610-413c-9c41-2bd1440b797e,181,T-Shirt,False
f246a9eb-ac60-4ed2-b815-e7887387a96a,48,Dress,False
bccd8b03-b168-4690-97ea-a93e14c532ad,48,T-Shirt,False
b5a38d12-747c-4e7b-8530-cb21be5742cc,262,Pants,False
d55fe704-5e35-4eea-a0a6-fa09f759a978,322,Blazer,False
1911309c-7ff5-456e-a3de-d3dd9de4c7bc,48,Pants,False
4976873a-5058-45f9-b994-3d79868533a8,181,Hat,False
ff84e74e-d53f-43c5-9ba6-351f665e2637,322,T-Shirt,False
e59186b6-abfa-4f6a-9e7b-2c7e2cf3fd22,8,Dress,False
0d3b1b5a-3d8d-406f-b953-5b506b8f5665,197,Longsleeve,False
678edcd0-607e-433d-8433-46e11fb24df3,322,Hat,False
eccb63c8-e7f4-4e26-a28b-9287c12aed1b,267,Pants,True
9547b148-bc78-4c5f-b5b6-2e13c55f1bf2,181,Outwear,False
ccbbfb83-ba8c-4ea5-8f9e-5ec4abbaf0e8,181,Longsleeve,False
5d11e46b-e897-4d03-bc7d-455e49800edf,260,Longsleeve,False
4142d3bc-05b8-42f4-bd16-7bcd565cfd99,8,Dress,False
e412b820-1a0b-4355-805b-0d2c685a2ccd,260,Shirt,False
aac1b130-3181-4213-916e-c356be6a71fb,295,T-Shirt,False
f98510a9-e9cd-4402-9ed3-e725aba399e8,48,Pants,False
b765f11c-24b6-4036-ace5-f35f721155a7,260,Longsleeve,False
f6a15b04-b0f2-48fd-9179-7e6b0e409291,267,Not sure,False
9ffa4e65-d36c-4b18-a61a-76493bf23c13,322,Longsleeve,False
e938611b-9f82-4096-93ae-536ab6d7bb4d,37,Shoes,False
fedeaabe-47ca-4fb4-949f-0e8a91141bfe,260,Longsleeve,False
9a1dfc16-e4e6-46cb-925d-55d01fa04944,181,T-Shirt,False
444fbfed-93d4-4cc7-9fcf-9ec20e3a970c,48,Shirt,False
6eb2176e-dd45-4e27-b5aa-a87e08870ac2,291,T-Shirt,False
6aafcce9-797e-46dd-852d-4e991aafe5ba,260,Shirt,False
f4814937-780a-467e-9acb-1e96754a928f,262,Longsleeve,False
2cc362ac-4f5f-421a-97b4-311a887d7a69,267,Not sure,False
53ce8ca1-9407-4cab-9d4c-0f8709aded5d,181,Hat,False
77f017dc-642a-4214-b21d-8b666e58de39,181,Not sure,False
01ace8a7-7621-478e-af83-cd4fac4cb157,181,T-Shirt,False
efae0012-7b21-4406-bd98-6d685626fab4,322,Longsleeve,False
a22e0c5c-1b08-46a4-b092-5e87a2bcee88,181,Pants,False
b0d80937-504a-45b6-8c75-ab7c95738b41,181,Pants,False
f18043dd-b667-41c4-ba80-38299c49c399,181,Hat,False
3a8bad5b-d630-4413-b5cf-badb68cbc2d0,260,Longsleeve,False
901d750e-9882-4a8d-a1a7-370463d28a97,228,Longsleeve,False
5e944547-5d37-4b1a-a544-64a250377e4d,181,Hat,False
c895d316-e00a-40a9-9ccf-8fb702b844aa,181,Pants,False
9f80e84d-74a5-4d3e-bcb0-0bf201b92b8f,260,Hoodie,False
5cb0fa87-7669-44bd-94a7-4bcdec2049ad,181,Pants,False
5dcc789c-2acf-425d-8f8a-a94c87acd1cc,179,Pants,False
df92f052-eea6-44c3-b17b-430e2d1712b7,45,T-Shirt,False
e9607c19-d3fb-4797-ae2d-d03afca1b9ef,181,Pants,False
d5b1e9a8-331c-48ee-a019-eb89ca55e607,50,T-Shirt,False
da6ea957-4f8f-4f69-92de-52586e4a79c8,181,Outwear,False
18439dca-829b-4ea3-bb54-8ab017f369f4,48,T-Shirt,False
d3bab36a-9b9f-4f2e-9ea1-c7eab6c0b971,260,T-Shirt,False
d32505d3-e2b7-4f5e-87a8-31bb1a702174,228,T-Shirt,False
b070e185-a513-471e-bfa6-e0d4b480a73e,260,Shirt,False
6b08d598-9388-405d-8936-60de719ef3f1,181,Outwear,False
7248be0f-4c8d-4aa9-a276-419fe8043142,181,Shirt,False
a8319ee8-8a4f-4df0-9598-3a687a018494,181,Hoodie,False
79ae983d-026b-4b33-a31a-621db2619466,295,T-Shirt,False
10b131c9-2a02-4968-add2-075bebe4ad43,267,Skirt,True
c0240935-ef91-4b5d-bfc7-91f616428d67,260,Top,False
1d8b7b5c-4657-4ed2-9d83-4a7ccac544f0,322,Not sure,False
ae60e8d3-5140-47d5-8ba5-c976b98f48fb,260,Hoodie,False
37dcdaa0-00d4-4be5-af9c-65820aea36ef,260,T-Shirt,False
c202f877-27da-4f89-ac70-2aac4831d690,267,Pants,False
3723b671-6846-4d22-af73-fc655eb52093,45,Longsleeve,False
a8bb7cbf-3eb9-4d65-9620-7ebd1a78412c,181,Outwear,False
